Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Mauritania,MRT,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,3156.65,3075.91,2829.11,2773.45,2405.17,2469.99,2590.23,2696.55,2752.64,2823.3,2898.67,3082.56,3173.11,2893.11,2790.82,2947.72,3029.41,3118.7,3246.95,3389.39,4040.0,4200.0,4120.0,4270.0,4210.0,4240.0,4480.0,4690.0,4880.0,5150.0,5350.0,5420.0,5480.0,5590.0,5530.0,5610.0,5820.0,5800.0,5400.0,5790.0,6120.0,6160.0,6310.0,6440.0,6630.0,6700.0,7040.0,6860.0,6830.0,,
Mauritius,MUS,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,168.887,172.582,177.2,177.617,174.195,164.984,173.279,176.044,169.382,174.301,175.067,175.818,181.059,179.463,182.43,191.052,199.157,202.477,206.988,209.128,890.0,900.0,910.0,920.0,930.0,950.0,1040.0,1130.0,1220.0,1320.0,1410.0,1530.0,1460.0,1510.0,1520.0,1510.0,1590.0,1620.0,1640.0,1670.0,1700.0,1730.0,1760.0,1800.0,1830.0,1860.0,1880.0,1910.0,1930.0,,
Mexico,MEX,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,60999.1,61467.0,61657.3,62045.7,66666.9,69887.9,72115.7,72773.4,78195.5,81985.9,87935.4,93041.4,102072.0,98176.3,97059.4,98561.8,97235.7,97259.3,96415.0,98516.0,86800.0,87400.0,86840.0,94680.0,95270.0,96250.0,100680.0,104940.0,107070.0,102950.0,105230.0,103990.0,104990.0,107690.0,106610.0,108600.0,112570.0,119140.0,133990.0,132720.0,128720.0,129500.0,122780.0,122230.0,131150.0,140460.0,141710.0,143310.0,144610.0,,
"Micronesia, Fed. Sts.",FSM,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,16.6181,17.9472,19.4572,18.2786,17.3017,16.3163,11.0427,13.6122,13.6746,13.8813,14.0996,16.8709,16.9776,17.0874,17.2081,17.7563,18.5634,19.2754,19.896,20.5338,,0.0,0.0,0.0,10.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,60.0,60.0,60.0,,
Moldova,MDA,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,2068.17,2154.23,2235.16,2304.0,2377.89,2438.62,2466.36,2470.56,2492.5,2499.39,2493.22,2498.85,2538.01,2602.31,2675.29,2731.65,2773.52,2819.93,3200.98,3652.47,5710.0,5690.0,5190.0,4810.0,5060.0,4950.0,4990.0,4440.0,4070.0,4070.0,3900.0,3640.0,3690.0,3740.0,3670.0,3570.0,3460.0,3510.0,3340.0,3270.0,3300.0,3340.0,3330.0,3330.0,3380.0,3390.0,3370.0,3370.0,3310.0,,
Monaco,MCO,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,6734.56,6466.36,6697.64,7350.25,6610.4,7055.02,7140.94,7598.8,7813.88,7608.97,8249.58,7647.95,7758.6,9162.04,7759.53,7048.21,7423.5,8080.15,7669.95,7259.29,8920.0,9200.0,9010.0,8890.0,8750.0,9410.0,9980.0,10530.0,10830.0,11260.0,11420.0,9780.0,7950.0,7970.0,7620.0,8370.0,9320.0,10620.0,10830.0,11100.0,9050.0,10390.0,11680.0,12570.0,14390.0,16010.0,17010.0,17950.0,17860.0,,
Montenegro,MNE,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.0,940.0,830.0,830.0,810.0,850.0,850.0,840.0,830.0,800.0,730.0,710.0,700.0,700.0,690.0,650.0,700.0,740.0,780.0,830.0,870.0,830.0,840.0,830.0,840.0,840.0,830.0,830.0,820.0,,
Morocco,MAR,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,8486.35,8636.64,8406.4,8427.35,8272.1,8345.24,8361.05,8306.53,8600.73,8541.72,8897.47,8663.11,7395.61,7744.98,7588.61,8011.93,8638.88,9224.9,8829.5,9169.22,11380.0,11210.0,11050.0,10260.0,10520.0,10510.0,10880.0,11300.0,11320.0,11670.0,12030.0,12170.0,12270.0,12550.0,12850.0,13020.0,13430.0,13650.0,14030.0,14330.0,14810.0,15460.0,15770.0,16220.0,16660.0,16980.0,17200.0,17390.0,17670.0,,
Mozambique,MOZ,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,12793.1,7298.0,7789.03,8434.56,7442.3,8840.08,7841.81,8998.89,9428.13,12314.5,10283.0,9065.37,10116.6,9955.75,7751.03,7927.8,7705.0,10575.7,7538.33,8536.29,10600.0,10640.0,10700.0,10770.0,10810.0,10900.0,10820.0,10170.0,11200.0,10810.0,10210.0,11380.0,12450.0,12560.0,12400.0,13600.0,13100.0,13850.0,14380.0,13250.0,14250.0,14110.0,15080.0,15850.0,16360.0,16100.0,15590.0,15830.0,16850.0,,
Myanmar,MMR,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,75254.3,55602.1,63779.7,85539.1,56291.0,57143.3,56312.7,75424.0,86109.1,73275.6,85429.6,75931.7,74767.5,123762.0,75212.9,66249.1,75796.5,94115.0,74913.0,55256.5,40140.0,39610.0,41790.0,43700.0,44910.0,46470.0,46010.0,44900.0,45610.0,49150.0,50000.0,50970.0,51480.0,52750.0,54710.0,57360.0,60640.0,62010.0,62830.0,63670.0,64630.0,62750.0,62740.0,63510.0,64500.0,65940.0,67010.0,67120.0,65790.0,,
Namibia,NAM,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,4004.26,3544.3,3650.68,3753.5,3982.46,3069.86,2977.71,3469.22,3529.01,3942.0,3891.73,3211.14,3052.82,2950.02,2811.12,2828.66,2957.32,3081.74,2969.87,3153.8,4570.0,4690.0,4610.0,4460.0,4440.0,4430.0,4300.0,4230.0,4570.0,4630.0,5080.0,4880.0,4360.0,4640.0,4810.0,5210.0,5690.0,5350.0,4530.0,5880.0,5530.0,7810.0,8540.0,5090.0,4720.0,4610.0,4970.0,4960.0,4510.0,,
Nauru,NRU,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,1.09907,1.14297,1.18577,1.22361,1.26092,1.28779,1.29523,1.30862,1.33906,1.37235,1.41133,1.45452,1.48895,1.52375,1.5383,1.58712,1.64131,1.6993,1.76607,1.83386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Nepal,NPL,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,17364.4,17653.1,17303.7,18047.5,18232.9,18596.7,18728.8,18930.5,19058.3,19027.6,19609.6,19675.7,19170.9,19779.9,20081.0,20061.1,19661.6,20203.1,20346.4,20184.3,16630.0,16720.0,16520.0,17200.0,17570.0,18490.0,19210.0,19850.0,20520.0,21210.0,21840.0,22070.0,22450.0,22880.0,23320.0,23710.0,24130.0,24370.0,25130.0,25740.0,26050.0,26950.0,27890.0,28390.0,29070.0,29430.0,29720.0,30510.0,30800.0,,
Netherlands,NLD,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,20203.6,20759.1,21965.7,23320.5,25014.4,25763.4,26345.4,26534.6,26784.6,27439.4,28017.7,27991.1,27655.6,28450.2,29058.7,29459.2,30258.3,29716.5,28642.2,30178.3,31700.0,32040.0,31560.0,30980.0,30250.0,29630.0,28990.0,27530.0,26590.0,25500.0,24400.0,23760.0,22680.0,21880.0,21400.0,20130.0,19550.0,19730.0,20190.0,19940.0,19910.0,19300.0,18890.0,18880.0,18700.0,19000.0,18830.0,17960.0,17260.0,,
New Caledonia,NCL,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,180.488,181.12,174.599,185.199,172.292,178.619,176.699,173.284,183.861,175.05,166.561,170.404,163.964,196.206,199.962,206.401,208.512,213.217,220.35,201.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,25053.8,24141.5,25147.1,24677.5,24965.2,25099.3,25361.9,25742.4,25829.9,25657.2,27244.2,27232.2,27347.7,27194.2,27630.1,27713.4,28352.7,27257.5,27632.8,26683.7,32830.0,32230.0,31930.0,31840.0,32770.0,33540.0,33260.0,33340.0,32750.0,33150.0,32590.0,32880.0,33610.0,33690.0,33620.0,33570.0,33830.0,33470.0,32950.0,33330.0,33350.0,33190.0,33550.0,33370.0,33670.0,32810.0,32810.0,32630.0,32530.0,,
Nicaragua,NIC,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,4007.0,3787.63,3817.38,3973.13,4286.67,4460.14,4504.46,4665.84,4673.62,4470.84,3985.05,4001.57,4249.38,3796.05,4127.46,4156.93,3859.88,3619.12,3874.21,4438.59,5880.0,4890.0,5340.0,5900.0,5950.0,5320.0,5230.0,5680.0,5610.0,6490.0,6740.0,6800.0,6930.0,7270.0,7080.0,7390.0,7460.0,7480.0,7540.0,7620.0,7780.0,8370.0,8630.0,9010.0,9380.0,9690.0,9680.0,9510.0,9830.0,,
Niger,NER,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,5184.91,5285.01,5393.95,3806.71,3828.94,4102.68,4380.84,4683.81,4954.28,5072.57,5199.99,5292.16,5506.42,5682.85,4243.73,3804.16,3996.12,3983.9,4112.11,4291.81,9040.0,9420.0,9800.0,10270.0,10680.0,11110.0,11600.0,12090.0,12560.0,13080.0,13660.0,14220.0,14760.0,15350.0,15980.0,16570.0,17230.0,18030.0,18820.0,19670.0,19550.0,20840.0,22200.0,23690.0,25140.0,26520.0,27620.0,28690.0,29860.0,,
Nigeria,NGA,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,35196.4,41244.2,46790.0,52876.0,59247.8,50227.6,54857.9,51712.5,51402.8,65732.2,61764.7,52352.9,50423.5,50514.2,52726.5,53749.7,54003.2,52538.9,56548.7,61801.1,113180.0,115210.0,116080.0,117230.0,119250.0,112560.0,106920.0,102020.0,96980.0,91240.0,85330.0,88060.0,91170.0,94770.0,98380.0,102790.0,103860.0,104140.0,104600.0,103950.0,107050.0,111970.0,115840.0,118320.0,121000.0,123320.0,126910.0,126830.0,127900.0,,
North Macedonia,MKD,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,2033.32,1975.95,1906.05,1863.4,1859.86,1826.89,1755.44,1702.97,1668.66,1652.45,1618.28,1647.97,1625.85,1638.68,1647.53,1662.61,1648.36,1666.22,1660.3,1628.47,2670.0,2620.0,2410.0,2430.0,2350.0,2390.0,2390.0,2360.0,2330.0,2230.0,2280.0,2240.0,2210.0,2330.0,2370.0,2320.0,2350.0,2350.0,2400.0,2340.0,2380.0,2430.0,2380.0,2390.0,2420.0,2460.0,2490.0,2520.0,2520.0,,
Northern Mariana Islands,MNP,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,2.48022,2.55098,2.61866,2.68283,2.74999,2.81669,2.88242,2.94498,3.00713,3.06928,3.13885,3.2102,3.29425,3.38436,3.49631,3.63257,3.80049,4.0019,4.23517,4.49825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,6865.77,6802.75,7047.88,7087.37,7137.81,7275.39,7678.16,7941.54,8717.37,9454.04,10181.4,10265.8,10365.6,10760.1,11241.2,11530.5,11715.9,12357.0,12783.6,13822.4,5850.0,5900.0,6000.0,6070.0,6130.0,6090.0,6130.0,6160.0,5960.0,5760.0,5850.0,5880.0,5710.0,5780.0,5770.0,5520.0,5410.0,5490.0,5310.0,5290.0,5320.0,5210.0,5130.0,5100.0,5160.0,5070.0,4990.0,4930.0,4850.0,,
Oman,OMN,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,4571.47,4578.67,4567.15,4611.12,4738.31,14360.8,15793.0,15633.4,12873.9,11483.1,6792.68,7634.02,6492.34,7116.65,5597.97,4099.59,5003.23,4917.01,5595.36,5553.15,2600.0,2740.0,2870.0,3010.0,3150.0,3280.0,3380.0,3490.0,3600.0,3730.0,3820.0,3800.0,3760.0,3740.0,3700.0,3690.0,3820.0,3950.0,4070.0,4200.0,4340.0,4490.0,4640.0,4980.0,5130.0,5280.0,5340.0,5400.0,5460.0,,
Pakistan,PAK,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,56503.0,56482.2,56999.7,58194.6,60133.4,62209.3,63556.2,66228.3,68803.0,70222.7,69857.1,72265.3,73474.9,75026.7,76041.7,76228.4,83224.8,84888.7,87596.8,89121.4,70350.0,71670.0,72640.0,74850.0,76110.0,77770.0,81420.0,83560.0,85890.0,88410.0,89830.0,91100.0,93780.0,97040.0,99590.0,102450.0,109300.0,112110.0,116860.0,119810.0,119250.0,125320.0,127770.0,132760.0,136690.0,139810.0,143280.0,147540.0,151020.0,,
Palau,PLW,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,0.596744,0.622194,0.648717,0.675492,0.701368,0.725491,0.735806,0.743866,0.751575,0.76201,0.777437,0.819932,0.868482,0.921091,0.974186,1.02489,1.0494,1.06975,1.08833,1.10868,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,,
Panama,PAN,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,2324.03,2436.43,2512.8,2545.98,2611.21,2654.64,2688.78,2674.97,2663.1,2714.35,2651.57,2697.26,2752.47,2737.69,2722.98,2707.35,2698.63,2691.25,2728.78,2746.09,4270.0,4340.0,4440.0,4510.0,4600.0,4500.0,4340.0,4080.0,3980.0,3830.0,3670.0,4010.0,4100.0,4140.0,4170.0,4320.0,4420.0,4440.0,4640.0,4760.0,4860.0,5060.0,5140.0,5220.0,5170.0,5140.0,5230.0,5260.0,5390.0,,
Papua New Guinea,PNG,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,947.533,834.958,2177.42,1193.11,939.646,968.868,1436.28,2474.25,1332.94,1940.71,1961.84,1918.27,7909.71,3274.62,1838.31,1842.24,3028.78,4870.38,1684.72,1871.22,3270.0,4260.0,5280.0,6310.0,7330.0,8360.0,8120.0,8010.0,7750.0,7560.0,7350.0,7220.0,7130.0,6960.0,6850.0,6530.0,6600.0,6530.0,6540.0,6570.0,6590.0,7480.0,8400.0,9280.0,10240.0,11200.0,11130.0,11190.0,11310.0,,
Paraguay,PRY,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,10145.0,8333.36,9521.6,8921.37,9490.18,10480.1,12008.8,10727.9,11734.4,11885.6,12300.9,12325.0,13064.5,13433.6,12350.3,13107.7,13670.2,15214.4,14423.5,14596.0,17510.0,16650.0,17170.0,18360.0,19310.0,20510.0,20250.0,20500.0,20780.0,21060.0,20800.0,21860.0,21220.0,22670.0,21520.0,22310.0,22570.0,23820.0,23410.0,25030.0,26150.0,26680.0,27920.0,28470.0,29860.0,29620.0,29400.0,30100.0,29070.0,,
Peru,PER,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,13704.3,13315.1,12917.2,12723.4,13083.3,13019.2,13533.7,13181.5,13234.3,13549.5,13166.9,13610.8,13908.2,13635.3,13814.4,13434.8,13441.2,14348.7,13866.9,13843.8,17240.0,17050.0,17030.0,17130.0,18260.0,19640.0,20690.0,21630.0,22850.0,24680.0,25580.0,25800.0,26350.0,26680.0,26650.0,27730.0,27740.0,28150.0,28610.0,29110.0,29330.0,29550.0,29920.0,30110.0,30270.0,30600.0,30920.0,31110.0,31410.0,,
Philippines,PHL,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,43210.7,44286.6,43447.5,46960.5,46152.3,45269.2,43847.6,43652.7,43625.1,43939.9,42792.4,42439.6,41106.7,40859.1,41007.6,41972.5,42099.9,41024.7,41882.3,42534.6,45770.0,46870.0,45220.0,46490.0,49970.0,51680.0,54000.0,53950.0,48910.0,56340.0,57180.0,57920.0,58400.0,58680.0,60240.0,60080.0,60760.0,61870.0,63330.0,64070.0,62450.0,63680.0,64950.0,65610.0,65770.0,65410.0,64990.0,67430.0,67660.0,,
Poland,POL,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,97173.7,100067.0,103876.0,108347.0,112772.0,117301.0,120392.0,123078.0,126669.0,129653.0,125085.0,110241.0,121635.0,134691.0,135352.0,136745.0,134604.0,135279.0,132770.0,125314.0,67020.0,62280.0,60610.0,58740.0,58030.0,56760.0,55930.0,55740.0,53490.0,52440.0,51250.0,52880.0,51290.0,51590.0,51080.0,51520.0,51670.0,50900.0,50580.0,49270.0,49400.0,48080.0,47540.0,47670.0,47090.0,47480.0,46800.0,47240.0,47540.0,,
Portugal,PRT,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,6730.67,6670.58,6788.33,6933.21,6752.52,6787.93,6666.63,7146.32,7554.22,7703.39,8014.44,8222.49,8301.96,8382.7,8304.14,8497.94,8821.44,8948.44,9136.72,9606.6,11140.0,11230.0,11320.0,11290.0,11690.0,11900.0,12040.0,12220.0,12460.0,12540.0,12540.0,12330.0,12560.0,12850.0,12980.0,12580.0,12410.0,12270.0,11820.0,11640.0,11570.0,11880.0,11630.0,11430.0,11410.0,11440.0,11380.0,11510.0,11320.0,,
Puerto Rico,PRI,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,1277.47,1294.69,1316.96,1340.67,1334.64,1352.34,1394.47,1430.8,1439.22,1419.01,1384.31,1424.45,1501.22,1568.73,1609.37,1641.98,1681.57,1623.49,1697.62,1767.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,4775.99,5702.04,6747.02,7483.03,6395.48,5757.76,5753.32,5014.63,5646.55,5128.53,4224.64,3251.15,3263.89,2818.15,4218.61,3783.31,3987.27,3956.06,4096.67,4343.91,1370.0,1460.0,1550.0,1650.0,1740.0,1820.0,1910.0,2000.0,2080.0,2170.0,2260.0,2400.0,2580.0,2770.0,2950.0,3100.0,3550.0,4190.0,4630.0,5100.0,5540.0,5970.0,6390.0,6820.0,7180.0,7690.0,7890.0,8080.0,8110.0,,
Romania,ROU,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,32424.7,33208.1,34016.9,35119.7,35710.0,36425.5,37472.1,38718.3,39142.4,39592.9,39925.5,40733.3,40763.2,49159.8,42498.9,43071.1,42195.5,41980.9,42059.9,40031.1,51660.0,44820.0,40270.0,37250.0,37690.0,37080.0,37110.0,35480.0,33020.0,32130.0,32950.0,34920.0,33640.0,33450.0,32360.0,31680.0,30910.0,29440.0,29280.0,27920.0,27230.0,25490.0,25650.0,25490.0,25380.0,25110.0,24470.0,24130.0,23780.0,,
Russian Federation,RUS,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,338496.0,344005.0,366735.0,369515.0,380300.0,395119.0,411531.0,420972.0,434155.0,446764.0,460809.0,474129.0,492411.0,504821.0,525561.0,540792.0,562391.0,577899.0,600128.0,611597.0,929970.0,863520.0,780890.0,724720.0,666920.0,639730.0,622220.0,610380.0,597720.0,598700.0,617060.0,642040.0,669090.0,719380.0,752800.0,765480.0,780690.0,791130.0,793090.0,774470.0,801360.0,814670.0,824270.0,825640.0,830220.0,835560.0,852550.0,850170.0,849570.0,,
Rwanda,RWA,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,1301.73,1296.13,1309.59,1346.54,1322.46,1352.83,1344.85,1381.66,1431.97,1387.75,1416.02,1429.12,1477.69,1516.95,1520.73,1582.21,1574.99,1591.46,1586.03,1682.27,2280.0,2290.0,2250.0,2200.0,2140.0,2000.0,2080.0,2130.0,2230.0,2340.0,2340.0,2440.0,2500.0,2450.0,2320.0,2170.0,2320.0,2410.0,2520.0,2560.0,2690.0,2590.0,2590.0,2630.0,2650.0,2930.0,2820.0,2830.0,2910.0,,
Samoa,WSM,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,63.1671,63.5784,64.1054,64.9869,67.9101,71.3944,73.0189,74.1033,76.0098,78.2411,81.0642,84.4072,88.0366,89.3804,92.2619,98.0169,107.254,115.163,115.705,115.284,210.0,210.0,210.0,210.0,250.0,240.0,240.0,240.0,250.0,250.0,250.0,260.0,260.0,260.0,270.0,270.0,270.0,260.0,260.0,270.0,280.0,280.0,280.0,290.0,300.0,310.0,300.0,300.0,300.0,,
San Marino,SMR,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,17.4334,17.545,17.4706,18.0487,18.1641,18.6147,19.2807,19.611,20.0942,20.4102,20.8188,22.4422,22.4448,23.3761,24.2681,24.7886,25.499,26.2614,27.0807,27.7706,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,30.0,30.0,30.0,30.0,,
Saudi Arabia,SAU,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,31739.8,37646.4,48956.9,65443.6,69149.4,54767.1,68335.2,70060.5,63278.6,68065.9,76074.1,62792.3,50732.1,41601.2,27459.4,23471.0,28316.5,26625.3,31150.1,32461.3,19500.0,20890.0,22290.0,23660.0,25050.0,26390.0,27730.0,29050.0,30290.0,31460.0,32860.0,34160.0,35430.0,36700.0,38130.0,39440.0,40600.0,41890.0,42900.0,43950.0,45480.0,42070.0,38500.0,39750.0,40680.0,41770.0,42570.0,43370.0,44170.0,,
Senegal,SEN,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,4605.16,4626.57,4386.1,4329.59,4233.23,4382.31,4459.33,4616.51,4637.66,4646.17,4655.24,4541.82,4745.84,4499.83,4564.64,4693.36,4926.98,5183.4,5149.55,5356.05,6830.0,7010.0,7180.0,7370.0,7550.0,7660.0,7980.0,7970.0,7890.0,8350.0,8810.0,8570.0,8240.0,8010.0,8610.0,8880.0,9160.0,8940.0,9330.0,9390.0,9740.0,9950.0,9790.0,10140.0,10110.0,10220.0,10640.0,10780.0,10750.0,,
Serbia,SRB,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14860.0,14680.0,13570.0,13590.0,13460.0,13840.0,13860.0,13830.0,13780.0,13210.0,12340.0,11970.0,11740.0,11560.0,11410.0,10840.0,11070.0,11400.0,11560.0,11670.0,11850.0,11930.0,12030.0,12120.0,12370.0,12490.0,12400.0,12430.0,12400.0,,
Seychelles,SYC,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,8.89781,9.39112,9.99064,10.3746,10.8995,11.3618,11.5629,11.6173,12.1412,12.8227,13.4373,13.7693,13.658,13.9186,14.0599,14.7833,15.2125,15.5586,16.5441,16.8906,60.0,60.0,60.0,60.0,60.0,60.0,60.0,70.0,70.0,70.0,70.0,70.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,
Sierra Leone,SLE,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,2554.35,2605.8,2574.52,2645.33,2495.13,2571.7,2660.07,2815.97,2718.45,2706.3,2923.67,2706.34,2836.77,2685.14,2534.39,2506.88,2530.42,2603.84,2609.32,2717.95,2700.0,2670.0,2670.0,2740.0,2700.0,2600.0,2240.0,2260.0,2220.0,2100.0,2060.0,2440.0,2700.0,3120.0,3420.0,3580.0,4290.0,3770.0,3480.0,3680.0,3610.0,3890.0,4480.0,4360.0,4590.0,4590.0,4800.0,4740.0,4610.0,,
Singapore,SGP,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,658.143,652.114,697.571,747.549,734.819,712.597,737.897,799.168,806.06,814.132,840.063,868.289,873.2,917.166,875.8,843.804,862.137,880.096,870.598,882.279,1260.0,1260.0,1320.0,1380.0,1440.0,1500.0,1540.0,1590.0,1630.0,1670.0,1710.0,1820.0,1930.0,2040.0,2150.0,2260.0,2440.0,2610.0,2790.0,2960.0,3140.0,3280.0,3420.0,3560.0,3700.0,3840.0,3940.0,4050.0,4150.0,,
Sint Maarten (Dutch part),SXM,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,4574.45,4673.26,4810.07,4940.12,5031.35,5198.74,5245.35,5413.99,5664.62,5739.45,5672.82,5779.45,5956.86,6123.54,6261.16,6266.81,6240.08,6276.88,6399.13,6466.56,7850.0,7690.0,7270.0,6740.0,6310.0,6150.0,6230.0,6040.0,5920.0,5700.0,5400.0,5280.0,5200.0,5130.0,5140.0,5030.0,4830.0,4700.0,4780.0,4540.0,4640.0,4770.0,4290.0,4450.0,4210.0,4320.0,4380.0,4360.0,4360.0,,
Slovenia,SVN,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,2098.6,2149.22,2167.45,2257.31,2392.66,2533.41,2534.81,2576.03,2599.41,2624.48,2591.08,2695.17,2761.1,2799.97,2861.74,2865.6,2841.59,2875.23,2856.13,2820.53,2860.0,2790.0,2540.0,2540.0,2500.0,2520.0,2540.0,2520.0,2500.0,2390.0,2420.0,2470.0,2480.0,2520.0,2460.0,2420.0,2380.0,2340.0,2310.0,2200.0,2200.0,2180.0,2110.0,2050.0,1920.0,1960.0,2010.0,2000.0,1980.0,,
